token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
national,13574,7061,20635,0.0072018900849593823,0.012392176133521705,0.15110766804322484,6.5904353170019052e-05,18.613560381511999,short,21,5595
nationality,940,38,978,0.00049873115366596578,6.6690651901122331e-05,-0.27449242676140706,0.0015061897110298238,-7.0727861724427488,official,5480,136
nationally,93,6,99,4.9342550309505128e-05,1.0530102931756157e-05,-0.24252124547494169,0.014732703974542729,-1.9980601519080774,official,4437,1179
nationals,302,5,307,0.00016023064724161878,8.7750857764634652e-06,-0.30782896081590927,0.0048477254921062661,-4.4212031064641577,official,5281,335
nations,379,99,478,0.00020108415663766069,0.00017374669837397661,-0.034579059585333027,0.0029005246008953485,-0.64205894575660238,official,2990,2627
nationwide,203,25,228,0.00010770470658956496,4.3875428882317324e-05,-0.17171096750926829,0.0062733159310862131,-2.1679509670163566,official,4563,1053
native,585,392,977,0.00031038055839849999,0.00068796672487473568,0.22922953251822431,0.0013712263839192522,6.1903611704331647,short,177,5439
natives,44,5,49,2.3344862512023929e-05,8.7750857764634652e-06,-0.18259571846810019,0.02927176779712751,-1.0672498789654823,official,3350,2266
nato,28,22,50,1.4855821598560682e-05,3.8610377416439245e-05,0.28098642901642279,0.026709962817139034,1.7192882823307063,short,1296,4320
natural,1436,459,1895,0.00076189142198332643,0.00080555287427934604,0.013877481501355149,0.00072558051344121942,0.51519050672940048,short,2142,3474
naturalization,151,49,200,8.0115323620809392e-05,8.599584060934196e-05,0.017691421723300849,0.0068656282476208357,0.21351214971533264,short,2361,3255
nature,54,9,63,2.8650513082938459e-05,1.5795154397634238e-05,-0.12448766679207246,0.022436458545706011,-0.83109213727297293,official,3140,2476
navajo,45,18,63,2.3875427569115385e-05,3.1590308795268477e-05,0.07334312652840147,0.021605499381919524,0.49897325153600131,short,2152,3462
naval,149,49,198,7.9054193506626486e-05,8.599584060934196e-05,0.02108856592610131,0.0069309885175135987,0.25330832198487929,short,2333,3283
navigable,32,2,34,1.6978081826926497e-05,3.5100343105853862e-06,-0.24511580495656204,0.04292985403245702,-1.1830186993838383,official,3451,2164
navigation,87,53,140,4.6159159966956405e-05,9.3015909230512728e-05,0.1987749800993619,0.009587194622751951,2.030093061058174,short,1102,4514
navy,63,8,71,3.3425598596761534e-05,1.4040137242341545e-05,-0.16737340164796599,0.020121475526742216,-1.1799307797369665,official,3447,2170
nazi,40,15,55,2.1222602283658118e-05,2.6325257329390394e-05,0.055642908123560986,0.024812591183609477,0.35324315892818353,short,2266,3348
near,116,2,118,6.154554662260854e-05,3.5100343105853862e-06,-0.30682031560967893,0.01260739872810821,-2.7325704539697817,official,4856,760
nebraska,46,7,53,2.4405992626206838e-05,1.2285120087048851e-05,-0.13975495859458853,0.026768237875217392,-0.85419560857282373,official,3159,2457
necessary,564,20,584,0.00029923869219957946,3.5100343105853861e-05,-0.28124393328785757,0.0025272705011983249,-5.5944487403975334,official,5395,221
necessity,39,3,42,2.0692037226566665e-05,5.2650514658780786e-06,-0.22676714721379732,0.0345684623395126,-1.2196637203029173,official,3497,2121
need,392,28,420,0.00020798150237984957,4.9140480348195404e-05,-0.2337228037553718,0.0034642311385786749,-3.9709796089404916,official,5203,413
needed,311,17,328,0.00016500573275544188,2.9835291639975781e-05,-0.25536992017844184,0.0044640571189403016,-3.8221248506693328,official,5182,434
needle,6,19,25,3.1833903425487179e-06,3.3345325950561165e-05,0.71123313905205698,0.054985898345581728,3.0330971532878901,short,667,4949
needs,763,92,855,0.00040482113856077861,0.00016146157828692776,-0.17468346315921846,0.0016745744658983805,-4.2687385978910442,official,5261,355
needy,224,5,229,0.00011884657278848546,8.7750857764634652e-06,-0.29957472944544783,0.0064815709376356478,-3.721045979822974,official,5156,460
neglect,103,11,114,5.4648200880419655e-05,1.9305188708219622e-05,-0.19056898813888523,0.012608856051789952,-1.6971271636343195,official,4147,1469
negligence,32,1,33,1.6978081826926497e-05,1.7550171552926931e-06,-0.28700717751531357,0.044796941193390068,-1.3560277509913481,official,3671,1942
negotiate,60,0,60,3.1833903425487176e-05,0,-0.33213169078637605,0.025000561108655915,-2.100561679280875,official,4511,1105
negotiated,45,10,55,2.3875427569115385e-05,1.755017155292693e-05,-0.069761163959116246,0.025385176492755776,-0.43784825634060176,official,2819,2796
negotiating,60,9,69,3.1833903425487176e-05,1.5795154397634238e-05,-0.1420842102134845,0.020573011916110832,-0.99059670426588609,official,3282,2333
negotiation,126,34,160,6.6851197193523067e-05,5.9670583279951563e-05,-0.027112109688102848,0.0086517038038847766,-0.29148250387588026,official,2709,2907
negotiations,104,36,140,5.5178765937511108e-05,6.3180617590536954e-05,0.034341039237984816,0.0097807399654805498,0.3472382648570681,short,2276,3340
neighbor,3,32,35,1.5916951712743589e-06,5.6160548969366179e-05,0.92814316115159023,0.041241723713078909,4.5703195331278135,short,328,5288
neighborhood,130,111,241,6.8973457421888892e-05,0.00019480690423748893,0.30848331238810367,0.0055368880345816546,4.1457089090763715,short,405,5211
neighborhoods,85,33,118,4.50980298527735e-05,5.7915566124658867e-05,0.065100309525519151,0.011549186053689212,0.60576944618505268,short,2050,3566
nelson,15,13,28,7.9584758563717939e-06,2.281522301880501e-05,0.31339890326690956,0.04764661895841666,1.4357586063128391,short,1471,4150
net,176,96,272,9.3379450048095716e-05,0.00016848164690809852,0.1643314499111419,0.0049500953212454693,2.3356830339183481,short,933,4683
network,251,110,361,0.00013317182932995469,0.00019305188708219624,0.099163818832046502,0.0037576903583656104,1.6176804910846634,short,1364,4252
networking,16,16,32,8.4890409134632483e-06,2.8080274484683089e-05,0.36102811456408013,0.041667227770186784,1.7686574182033821,short,1262,4354
networks,100,15,115,5.3056505709145297e-05,2.6325257329390394e-05,-0.1420868353475786,0.012344031604360203,-1.2788668470008471,official,3557,2058
neutral,20,9,29,1.0611301141829059e-05,1.5795154397634238e-05,0.10679043921111031,0.046724513841470257,0.49403757013922672,short,2163,3456
neutrality,54,31,85,2.8650513082938459e-05,5.4405531814073483e-05,0.18014588586709834,0.015815495375276659,1.4324614675215381,short,1473,4143
nevada,293,84,377,0.00015545556172779572,0.0001474214410445862,-0.012858337038354151,0.0036622958921136897,-0.21247512344626551,official,2657,2959
new,2716,491,3207,0.0014410146950603862,0.00086171342324871229,-0.1101700383279427,0.00043981161828323951,-5.2532751897833396,official,5364,252
newborn,46,28,74,2.4405992626206838e-05,4.9140480348195404e-05,0.19851044782368987,0.0181378160152087,1.4739775639366084,short,1439,4177
newborns,24,14,38,1.2733561370194872e-05,2.4570240174097702e-05,0.18513554438810154,0.0353603625935347,0.98453566372084078,short,1785,3832
newly,95,0,95,5.0403680423688034e-05,0,-0.33213624982678347,0.015790034800410829,-2.6431677949959806,official,4822,795
news,46,16,62,2.4405992626206838e-05,2.8080274484683089e-05,0.035601806578338113,0.022080333189758668,0.23959029656355726,short,2339,3278
newsprint,25,8,33,1.3264126427286324e-05,1.4040137242341545e-05,0.014152551643674016,0.041632184316069736,0.069361767192612583,short,2447,3171
nicaragua,20,5,25,1.0611301141829059e-05,8.7750857764634652e-06,-0.044442253914231955,0.055556116656948401,-0.18855156251731181,official,2636,2985
nicotine,21,12,33,1.1141866198920512e-05,2.1060205863512314e-05,0.17870418310542391,0.040741301844251517,0.88535463946968185,short,1856,3760
ninth,36,30,66,1.9100342055292307e-05,5.2650514658780788e-05,0.30040691974009803,0.020221149346930058,2.1125500836191851,short,1052,4564
nitrogen,37,9,46,1.963090711238376e-05,1.5795154397634238e-05,-0.050485059256738296,0.03023057205904674,-0.29036193879713462,official,2706,2908
no-fault,23,22,45,1.2202996313103419e-05,3.8610377416439245e-05,0.34621470215712868,0.029631816593929113,2.0112514395899335,short,1114,4502
node,27,0,27,1.432525654146923e-05,0,-0.33212739237824884,0.055556116657098385,-1.4090900724452342,official,3771,1864
noise,134,92,226,7.1095717650254702e-05,0.00016146157828692776,0.23699284263148179,0.0059229930154410144,3.0793894668484341,short,656,4960
nominal,43,0,43,2.2814297454932476e-05,0,-0.33212947644089397,0.034884282035224132,-1.7782488084112784,official,4232,1389
nominating,27,1,28,1.432525654146923e-05,1.7550171552926931e-06,-0.27901713621565527,0.052665137904322437,-1.2158199463805444,official,3488,2130
nomination,39,4,43,2.0692037226566665e-05,7.0200686211707723e-06,-0.19555169701472863,0.033472278801116827,-1.0688553835939161,official,3353,2264
non-department,47,0,47,2.493655768329829e-05,0,-0.33212999746068128,0.031915454722875047,-1.8591206890678307,official,4317,1293
non-discrimination,3,67,70,1.5916951712743589e-06,0.00011758614940461042,0.99057326643378119,0.020998461324557561,6.8358553887475519,short,150,5466
non-federal,207,5,212,0.00010982696681793077,8.7750857764634652e-06,-0.29697507107838561,0.0069954909174470576,-3.5506747881803227,official,5105,511
non-profit,38,0,38,2.0161472169475213e-05,0,-0.33212882516848197,0.039474245314440153,-1.6716665464481066,official,4114,1504
non-proliferation,21,23,44,1.1141866198920512e-05,4.036539457173194e-05,0.39133582879422413,0.030310549625443998,2.2477743229337492,short,979,4640
non-regular,31,0,31,1.644751676983504e-05,0,-0.33212791339143699,0.048387657876598558,-1.5098648555654945,official,3908,1706
nondiscrimination,44,85,129,2.3344862512023929e-05,0.00014917645819987891,0.57373861805728765,0.010453805145379644,5.611473064672964,short,209,5407
nondiscriminatory,63,5,68,3.3425598596761534e-05,8.7750857764634652e-06,-0.22372062878182852,0.021332779033907286,-1.5317303364778108,official,3939,1675
nongovernmental,53,0,53,2.8119948025847007e-05,0,-0.33213077899345222,0.028302447899599896,-1.9742271689845747,official,4420,1198
nonimmigrant,127,12,139,6.7381762250614527e-05,2.1060205863512314e-05,-0.20520453926563498,0.010382476178891655,-2.0138934609248929,official,4448,1167
nonimmigrants,44,0,44,2.3344862512023929e-05,0,-0.33212960669568581,0.034091470196116212,-1.7988076501041976,official,4256,1362
nonindigenous,33,2,35,1.7508646884017949e-05,3.5100343105853862e-06,-0.24756992417156276,0.04173347048334785,-1.2118688792457284,official,3479,2135
nonmarket,53,2,55,2.8119948025847007e-05,3.5100343105853862e-06,-0.27806269601965461,0.026803680016072674,-1.6984216488867936,official,4151,1465
nonmilitary,41,0,41,2.1753167340749571e-05,0,-0.33212921593162115,0.036585926958219016,-1.7364010857917151,official,4179,1437
nonnuclear,29,3,32,1.5386386655652135e-05,5.2650514658780786e-06,-0.19450498246082759,0.044965432297168616,-0.91725765361219713,official,3212,2408
nonpartisan,26,7,33,1.3794691484377777e-05,1.2285120087048851e-05,-0.027635055409255926,0.041949713645602536,-0.13492606023237602,official,2591,3027
nonprofit,384,38,422,0.00020373698192311795,6.6690651901122331e-05,-0.19986759772201346,0.0034151690213934703,-3.4200802086872062,official,5082,534
nonproliferation,51,52,103,2.7058817911664101e-05,9.126089207522004e-05,0.36751158136276985,0.012945680517580804,3.230045105564102,short,602,5014
nonpublic,35,0,35,1.8569776998200855e-05,0,-0.33212843440627182,0.042857703960410054,-1.6043222548468057,official,4032,1588
nonrecognition,24,5,29,1.2733561370194872e-05,8.7750857764634652e-06,-0.082909055750079119,0.048280250336439269,-0.37732641761209551,official,2777,2834
nonrefundable,48,0,48,2.5467122740389743e-05,0,-0.33213012771588346,0.031250561106069316,-1.8787948571785984,official,4341,1279
nonresident,21,5,26,1.1141866198920512e-05,8.7750857764634652e-06,-0.055137673282837696,0.053535221362418284,-0.23830251962993382,official,2675,2939
nontraditional,17,16,33,9.019605970554701e-06,2.8080274484683089e-05,0.34082527699635179,0.040408724369041783,1.6954860698789103,short,1310,4307
nonviolent,44,8,52,2.3344862512023929e-05,1.4040137242341545e-05,-0.1089826085662704,0.027083894440714625,-0.66221900830659208,official,3015,2603
normal,64,1,65,3.3956163653852993e-05,1.7550171552926931e-06,-0.30914226273566925,0.022904014245801171,-2.0426905455833571,official,4464,1153
norte,16,11,27,8.4890409134632483e-06,1.9305188708219622e-05,0.2374120043348924,0.049572164529333856,1.0663106168028817,short,1737,3880
north,456,173,629,0.00024193766603370257,0.00030361796786563589,0.058811792888375791,0.002169103020254695,1.2627702149912325,short,1599,4017
northeast,57,22,79,3.0242208254212821e-05,3.8610377416439245e-05,0.063490990480936205,0.017254492389468828,0.48334920501049655,short,2175,3441
northeastern,22,9,31,1.1672431256011964e-05,1.5795154397634238e-05,0.079611857654246165,0.043868485631212893,0.38010312184910217,short,2246,3371
northern,195,173,368,0.00010346018613283332,0.00030361796786563589,0.3212121007151989,0.003625188954553279,5.3349035675809384,short,233,5383
northwest,65,49,114,3.4486728710944446e-05,8.599584060934196e-05,0.26740034570062221,0.011722122626975306,2.4697832119941743,short,884,4732
notch,2,68,70,1.061130114182906e-06,0.00011934116655990313,1.0116399090098032,0.021135826815117883,6.9585112384500833,short,146,5470
note,22,10,32,1.1672431256011964e-05,1.755017155292693e-05,0.10971031966306555,0.042328603431225111,0.53324956587369854,short,2115,3502
notes,53,0,53,2.8119948025847007e-05,0,-0.33213077899345222,0.028302447899599896,-1.9742271689845747,official,4421,1199
notice,311,40,351,0.00016500573275544188,7.0200686211707722e-05,-0.16555796828308367,0.0040686799487978046,-2.5955136894097528,official,4799,817
notices,51,0,51,2.7058817911664101e-05,0,-0.3321305184821135,0.029412325812598318,-1.9366186031223602,official,4390,1231
notification,204,227,431,0.0001082352716466564,0.0003983888942514413,0.39667448121997673,0.0030951211899159971,7.1300969177299116,short,135,5481
notify,120,2,122,6.3667806850974351e-05,3.5100343105853862e-06,-0.30764762463466688,0.012197308656123782,-2.7856179947886823,official,4879,737
november,56,0,56,2.9711643197121365e-05,0,-0.3321311697612277,0.026786275393507999,-2.0293337129587536,official,4456,1162
noxious,32,14,46,1.6978081826926497e-05,2.4570240174097702e-05,0.098660904371319802,0.029487740593604827,0.57454538877173267,short,2078,3538
nuclear,1147,678,1825,0.00060855812048389655,0.0011899016312884459,0.18942101467325578,0.00073655585789418848,6.9795161216859221,short,145,5471
nuisance,34,3,37,1.8039211941109402e-05,5.2650514658780786e-06,-0.21278025397039535,0.039085068146120484,-1.0762815268540331,official,3365,2254
number,637,69,706,0.00033796994136725555,0.00012109618371519581,-0.18882811836873259,0.0020354854705866773,-4.1853584847219336,official,5247,369
numbered,28,1,29,1.4855821598560682e-05,1.7550171552926931e-06,-0.28083379739508274,0.050877754084486283,-1.2450460263550298,official,3523,2097
numbers,184,14,198,9.7623970504827351e-05,2.4570240174097702e-05,-0.22782896459569457,0.0073353433183866151,-2.6601045982510358,official,4829,787
numerical,78,7,85,4.1384074453133331e-05,1.2285120087048851e-05,-0.21094546262900593,0.017005095656982983,-1.617635423407719,official,4049,1567
nurse,227,177,404,0.00012043826795975982,0.00031063803648680665,0.27851489998850631,0.0033065176425216866,4.8435413515751566,short,290,5326
nurses,148,21,169,7.852362844953504e-05,3.685536026114655e-05,-0.15086462672589818,0.0084182931605616702,-1.6442785817151597,official,4075,1541
nursing,435,206,641,0.00023079579983478204,0.00036153353399029478,0.12175036265591999,0.0021105668195200303,2.6501515526251347,short,804,4812
nutrient,35,9,44,1.8569776998200855e-05,1.5795154397634238e-05,-0.038133315101498866,0.031526713482116282,-0.21476584356155459,official,2660,2957
nutrition,573,267,840,0.00030401377771340253,0.00046858958046314901,0.11700227127900842,0.0016116177421243159,2.9144947178013823,short,704,4912
nutritional,107,35,142,5.6770461108785466e-05,6.1425600435244251e-05,0.019721283959659885,0.0096663428994519726,0.20058760264829459,short,2367,3249
o,29,20,49,1.5386386655652135e-05,3.5100343105853861e-05,0.23842582263336354,0.027313827551110555,1.4426534151719013,short,1462,4157
