token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
non-proliferation,21,23,44,1.1582149150504513e-05,4.2120530645433034e-05,0.39226988907435612,0.030310572411070869,2.2531385782419178,short,946,4581
non-regular,31,0,31,1.7097458269792376e-05,0,-0.3311943135622748,0.048387680661882995,-1.5056203243148938,official,3852,1673
nondiscrimination,44,79,123,2.42673601248666e-05,0.00014467486612996565,0.55226044699401733,0.010939102915583454,5.2802329874865022,short,235,5291
nondiscriminatory,58,5,63,3.1988792891869606e-05,9.1566370968332683e-06,-0.21433137870990571,0.022970929058321148,-1.4141532544759503,official,3716,1810
nongovernmental,53,0,53,2.9231138332225674e-05,0,-0.3311972868249331,0.028302470685276498,-1.9686775815294346,official,4351,1175
nonimmigrant,122,10,132,6.7286771255311927e-05,1.8313274193666537e-05,-0.21956215372657084,0.010979845307013833,-2.0953634854727468,official,4449,1077
nonimmigrants,38,0,38,2.095817465329388e-05,0,-0.33119525959454954,0.039474268099849372,-1.6669672550603276,official,4051,1479
nonindigenous,32,2,34,1.7648989181721161e-05,3.6626548387333073e-06,-0.2441821742374799,0.042929876817804559,-1.1785123426448747,official,3397,2126
nonmarket,53,2,55,2.9231138332225674e-05,3.6626548387333073e-06,-0.27712916806722987,0.026803702801794553,-1.6927188913090565,official,4084,1442
nonmilitary,41,0,41,2.2612767389080238e-05,0,-0.33119566503862252,0.036585949743681713,-1.7315198594889014,official,4123,1405
nonnuclear,23,3,26,1.2685210974362085e-05,5.493982258099961e-06,-0.16256917373263846,0.054891505772701479,-0.69388200734930605,official,2985,2544
nonpartisan,26,7,33,1.4339803710148445e-05,1.2819291935566576e-05,-0.026701305869902825,0.041949736430956328,-0.13036706358329886,official,2531,2997
nonprofit,369,37,406,0.00020351490650172215,6.7759114516566192e-05,-0.19736947316724951,0.0035482429012362354,-3.3133957479360121,official,4976,550
nonproliferation,48,49,97,2.6473483772581743e-05,8.9735043548966036e-05,0.36884543766064581,0.013746450698714371,3.1459305186550508,short,612,4915
nonpublic,32,0,32,1.7648989181721161e-05,0,-0.3311944487094074,0.046875583887922824,-1.5297121057037018,official,3883,1646
nonrecognition,24,5,29,1.3236741886290871e-05,9.1566370968332683e-06,-0.081975332207479212,0.048280273121712118,-0.37307687146733837,official,2719,2805
nonrefundable,48,0,48,2.6473483772581743e-05,0,-0.33119661107868836,0.031250583891656789,-1.8735134540177161,official,4278,1251
nonresident,21,5,26,1.1582149150504513e-05,9.1566370968332683e-06,-0.054203935059865316,0.053535244147637655,-0.23426689558634547,official,2620,2906
nontraditional,16,15,31,8.8244945908605804e-06,2.7469911290499805e-05,0.34045542009891605,0.043016310068068442,1.6415105399504819,short,1313,4212
nonviolent,44,8,52,2.42673601248666e-05,1.4650619354933229e-05,-0.10804892921857601,0.027083917226411913,-0.65654534791053287,official,2958,2570
normal,62,1,63,3.4194916539584752e-05,1.8313274193666537e-06,-0.30748152781326255,0.023625583895218471,-2.0004502489358322,official,4373,1154
north,431,160,591,0.00023770982304130691,0.00029301238709866458,0.053859491904733048,0.0023106155321597735,1.1204652912252828,short,1644,3882
northeast,54,19,73,2.9782669244154463e-05,3.4795220967966419e-05,0.039559775376011075,0.018744164864073716,0.28894871620993873,short,2242,3285
northeastern,21,9,30,1.1582149150504513e-05,1.6481946774299883e-05,0.093694270539590008,0.045249452666285939,0.44045989319246137,short,2141,3387
northern,191,172,363,0.00010534240417839818,0.00031498831613106446,0.3271104950953454,0.0036747970058096219,5.3960728149862884,short,217,5309
northwest,64,47,111,3.5297978363442322e-05,8.6072388710232728e-05,0.25977855764500823,0.012043983547564968,2.3671088239727238,short,892,4634
notch,2,68,70,1.1030618238575726e-06,0.00012453026451693245,1.0125748674410335,0.021135849601424839,6.9649385458158042,short,137,5389
note,20,10,30,1.1030618238575727e-05,1.8313274193666537e-05,0.13881528970809676,0.04500058388806643,0.6543773058791309,short,1974,3552
notes,53,0,53,2.9231138332225674e-05,0,-0.3311972868249331,0.028302470685276498,-1.9686775815294346,official,4352,1176
notice,300,38,338,0.00016545927357863589,6.9590441935932839e-05,-0.16681557785687318,0.0042275565488705874,-2.5656173949198156,official,4724,802
notices,47,0,47,2.5921952860652958e-05,0,-0.33119647592977408,0.031915477508444694,-1.8538945757924572,official,4254,1277
notification,202,223,425,0.00011140924420961484,0.0004083860145187638,0.39497399510829112,0.0031386902015500661,7.0500837646071641,short,134,5392
notify,118,2,120,6.5080647607596788e-05,3.6626548387333073e-06,-0.30630762265430178,0.012398985892326662,-2.7508361419431671,official,4802,724
november,54,0,54,2.9782669244154463e-05,0,-0.33119742197451529,0.02777836167083482,-1.9871636467178257,official,4367,1161
noxious,29,11,40,1.5994396445934803e-05,2.014460161303319e-05,0.059677201587906126,0.034101180650904499,0.32316457079143812,short,2220,3307
nuclear,1111,651,1762,0.00061275084315288162,0.0011921941500076915,0.18761315418241953,0.00076307443457608083,6.7917209395155744,short,145,5381
nuisance,34,3,37,1.8752051005578734e-05,5.493982258099961e-06,-0.21184661514663716,0.03908509093152631,-1.0715586982059806,official,3302,2224
number,624,64,688,0.00034415528904356264,0.00011720495483946583,-0.19467021546270757,0.0020925664009572081,-4.2555910381539723,official,5180,346
numbered,26,1,27,1.4339803710148445e-05,1.8313274193666537e-06,-0.27613341190503782,0.054582794129404595,-1.1819281522976162,official,3408,2117
numbers,175,14,189,9.6517909587537612e-05,2.5638583871133151e-05,-0.2220082012751341,0.0076739450470560706,-2.534309640886113,official,4707,819
numerical,75,7,82,4.1364818394658973e-05,1.2819291935566576e-05,-0.20565937396560408,0.017605965707791032,-1.5499531949044296,official,3898,1628
nurse,222,173,395,0.00012243986244819057,0.00031681964355043108,0.27925708908418478,0.0033818929064430782,4.8020235028677218,short,283,5243
nurses,138,21,159,7.6111265846172513e-05,3.8457875806699727e-05,-0.13882745837040389,0.0089231428414033101,-1.469658565411337,official,3800,1726
nursing,427,203,630,0.00023550369939359176,0.0003717594661314307,0.12383410906496373,0.0021471380257415728,2.6724543917855219,short,776,4750
nutrient,34,9,43,1.8752051005578734e-05,1.6481946774299883e-05,-0.030605203030658501,0.032218366108821457,-0.17050750863654482,official,2566,2957
nutrition,548,250,798,0.0003022389397369749,0.00045783185484166345,0.1117415497091736,0.0016977246058113864,2.7119461933085653,short,755,4771
nutritional,98,35,133,5.4050029369021062e-05,6.4096459677832885e-05,0.043505787237819504,0.010281969195015986,0.42905096434435658,short,2147,3379
o,26,15,41,1.4339803710148445e-05,2.7469911290499805e-05,0.1826193452227205,0.032783099882409919,1.0086065236545385,short,1722,3803
oasdi,35,0,35,1.9303581917507522e-05,0,-0.33119485415147842,0.042857726745765795,-1.5998122380313102,official,3974,1559
obamacare,3,53,56,1.6545927357863589e-06,9.706035322643265e-05,0.97579087305184231,0.026124048365737198,6.0372131884649427,short,184,5342
obesity,75,34,109,4.1364818394658973e-05,6.2265132258466224e-05,0.10987105067353653,0.012428373509670958,0.98554425187795625,short,1751,3775
objective,74,1,75,4.0813287482730191e-05,1.8313274193666537e-06,-0.31126546134265531,0.019869888030834275,-2.2081736503622706,official,4522,1004
objectives,150,4,154,8.2729636789317945e-05,7.3253096774666146e-06,-0.29249408964813206,0.0096191715249009015,-2.9822789309994788,official,4891,635
obligated,26,2,28,1.4339803710148445e-05,3.6626548387333073e-06,-0.22583222468961317,0.051852435738963261,-0.99174799660655499,official,3218,2308
obligation,72,13,85,3.9710225658872614e-05,2.3807256451766497e-05,-0.10932516707562456,0.016574092285330685,-0.8491907861978224,official,3104,2423
obligations,423,27,450,0.00023329757574587661,4.9445840322899649e-05,-0.24250706672082778,0.0032424954181169028,-4.2587751672319243,official,5181,345
observance,19,7,26,1.047908732664694e-05,1.2819291935566576e-05,0.051802701634985127,0.052525836412202369,0.22602991486476115,short,2296,3231
observation,23,11,34,1.2685210974362085e-05,2.014460161303319e-05,0.12557010626768239,0.039766665760405981,0.62968982000962226,short,1990,3537
obsolete,24,5,29,1.3236741886290871e-05,9.1566370968332683e-06,-0.081975332207479212,0.048280273121712118,-0.37307687146733837,official,2720,2806
obstetric,17,17,34,9.376025502789367e-06,3.1132566129233112e-05,0.36196238766737743,0.039216270163936973,1.8278068536516698,short,1180,4347
obstetrical,23,4,27,1.2685210974362085e-05,7.3253096774666146e-06,-0.11608005781039488,0.052258648403129139,-0.50778343502461765,official,2838,2689
obtain,306,6,312,0.00016876845905020862,1.0987964516199922e-05,-0.30251868468288556,0.004763361019037249,-4.3832420553466713,official,5193,333
obtained,104,0,104,5.7359214840593779e-05,0,-0.33120417959556292,0.014423660827803003,-2.7577700958792004,official,4807,721
obtaining,158,1,159,8.7141884084748238e-05,1.8313274193666537e-06,-0.32179180746604885,0.0094051580501157209,-3.3181188222046698,official,4979,547
occupancy,40,9,49,2.2061236477151454e-05,1.6481946774299883e-05,-0.066237669824005252,0.028477918258964091,-0.39251018135947069,official,2739,2787
occupation,29,1,30,1.5994396445934803e-05,1.8313274193666537e-06,-0.28159665338839446,0.049207800946019023,-1.269435123751002,official,3504,2021
occupational,376,134,510,0.00020737562288522366,0.0002453978741951316,0.042948150755865555,0.0026820472102911425,0.829299225534191,short,1853,3673
occupations,26,2,28,1.4339803710148445e-05,3.6626548387333073e-06,-0.22583222468961317,0.051852435738963261,-0.99174799660655499,official,3219,2309
occupied,39,8,47,2.1509705565222665e-05,1.4650619354933229e-05,-0.085058735257526052,0.029810309050474066,-0.49264681755073159,official,2809,2718
occur,46,0,46,2.537042194872417e-05,0,-0.33119634078096993,0.032609279543363956,-1.8340658647799333,official,4229,1297
occurred,62,5,67,3.4194916539584752e-05,9.1566370968332683e-06,-0.22119536423367059,0.021641410769781138,-1.5036031840362836,official,3839,1686
occurrence,44,0,44,2.42673601248666e-05,0,-0.33119607048369737,0.034091492981632388,-1.7937510362478384,official,4187,1339
occurring,82,1,83,4.5225534778160477e-05,1.8313274193666537e-06,-0.31318225195829541,0.017965951865254029,-2.3365335787059776,official,4604,921
occurs,31,0,31,1.7097458269792376e-05,0,-0.3311943135622748,0.048387680661882995,-1.5056203243148938,official,3853,1674
ocean,289,186,475,0.00015939243354741925,0.00034062690000219762,0.21718752484978587,0.0028223438303266986,4.0881791202982294,short,405,5121
oceanic,166,50,216,9.1554131380178531e-05,9.1566370968332683e-05,3.2759678127547431e-05,0.0063777834772795784,0.00041020858057271611,short,2440,3086
oceans,36,24,60,1.9855112829436307e-05,4.3951858064799688e-05,0.22843156854562885,0.022322012467350754,1.5289365003643769,short,1371,4153
octane,22,8,30,1.21336800624333e-05,1.4650619354933229e-05,0.048300114391253146,0.045547142592397796,0.22631721543222574,short,2292,3234
october,81,0,81,4.4674003866231695e-05,0,-0.33120107105531993,0.018519102417876777,-2.4337825100796366,official,4671,854
off-budget,23,2,25,1.2685210974362085e-05,3.6626548387333073e-06,-0.21340929925272434,0.057870954256781661,-0.8871213225527651,official,3129,2398
offender,68,86,154,3.7504102011157468e-05,0.00015749415806553223,0.43994800157051195,0.0086717550928164105,4.724412906393419,short,295,5231
offenders,252,50,302,0.00013898578980605416,9.1566370968332683e-05,-0.091588075473961084,0.0046465471965260177,-1.3436116381036538,official,3579,1947
offense,103,2,105,5.680768392866499e-05,3.6626548387333073e-06,-0.3027652116202475,0.014154070605297209,-2.5448681914967088,official,4712,814
offenses,413,5,418,0.00022778226662658875,9.1566370968332683e-06,-0.31335413917611099,0.0035680196065935857,-5.2459218885306926,official,5283,243
offer,195,18,213,0.00010754852782611334,3.2963893548599766e-05,-0.20691068474359398,0.0067805686524261494,-2.5127533415419334,official,4700,826
offered,153,1,154,8.438422952510431e-05,1.8313274193666537e-06,-0.32148580368647295,0.0097095258099104496,-3.262592170602538,official,4957,569
offering,82,14,96,4.5225534778160477e-05,2.5638583871133151e-05,-0.11935092765121169,0.014709470522712497,-0.9840729150617602,official,3209,2317
offers,44,4,48,2.42673601248666e-05,7.3253096774666146e-06,-0.20859195341924064,0.030100918340061469,-1.2022856911007151,official,3429,2099
office,2068,280,2348,0.0011405659258687301,0.00051277167742266308,-0.15720813369151632,0.0006075512252048667,-6.3779859978595788,official,5363,163
officer,279,119,398,0.00015387712442813139,0.00021792796290463179,0.092344355380209464,0.0034119248318499771,1.5809226682159017,short,1344,4182
officers,1075,274,1349,0.00059289573032344535,0.00050178371290646314,-0.039208061408968042,0.0010292684114654542,-1.2221121098703613,official,3455,2071
offices,238,10,248,0.00013126435703905115,1.8313274193666537e-05,-0.27131966213158343,0.005934166099918323,-3.5220978597262484,official,5026,500
official,322,31,353,0.00017759295364106921,5.6771150000366263e-05,-0.20214269153972708,0.0040862321128855364,-3.1622523777574343,official,4931,595
officials,345,21,366,0.00019027816461543128,3.8457875806699727e-05,-0.24632788699640962,0.0039910330562271008,-3.8991587648955113,official,5117,409
offset,175,21,196,9.6517909587537612e-05,3.8457875806699727e-05,-0.17436188038880474,0.0073042966481131812,-2.0401511410664628,official,4398,1128
offsets,29,6,35,1.5994396445934803e-05,1.0987964516199922e-05,-0.083355186914060297,0.040015827791428177,-0.41669350100133673,official,2751,2776
offsetting,22,3,25,1.21336800624333e-05,5.493982258099961e-06,-0.15598766199757463,0.056991465345438898,-0.65340933830646286,official,2948,2574
offshore,202,96,298,0.00011140924420961484,0.00017580743225919875,0.12371564911766519,0.0045386550218568045,1.8363736449273655,short,1172,4354
ohio,67,13,80,3.6952571099228687e-05,2.3807256451766497e-05,-0.095879258274484513,0.017555993160396743,-0.72362233672600962,official,3002,2524
oil,1653,673,2326,0.00091168059741828379,0.0012324833532337579,0.079284110425713372,0.00058534837340976521,3.2770189275506332,short,578,4948
oilheat,15,11,26,8.2729636789317955e-06,2.014460161303319e-05,0.25930581142702813,0.05141785481666003,1.1435503028092306,short,1632,3895
oklahoma,68,14,82,3.7504102011157468e-05,2.5638583871133151e-05,-0.084332953676227618,0.017083917233779489,-0.64521370243473208,official,2934,2594
old,62,27,89,3.4194916539584752e-05,4.9445840322899649e-05,0.098271147926686453,0.015243790114337135,0.79593856713399147,short,1875,3651
old-age,231,18,249,0.00012740364065554963,3.2963893548599766e-05,-0.22460353230796137,0.0058292356250609868,-2.9417839681781821,official,4878,648
older,675,429,1104,0.00037228336555193079,0.00078563946290829446,0.21323358219863486,0.0012150134321588333,6.1173744277434077,short,179,5347
olympic,114,69,183,6.2874523959881648e-05,0.0001263615919362991,0.19766956290828119,0.0073358412626333795,2.3078885861661447,short,922,4604
olympics,13,12,25,7.1699018550742223e-06,2.1975929032399844e-05,0.33529243743584125,0.05334340038773288,1.4517218375206666,short,1420,4107
ombudsman,54,33,87,2.9782669244154463e-05,6.0433804839099571e-05,0.20069641974890473,0.015426115817666416,1.615888280919493,short,1327,4199
omissions,31,0,31,1.7097458269792376e-05,0,-0.3311943135622748,0.048387680661882995,-1.5056203243148938,official,3854,1675
omnibus,380,258,638,0.00020958174653293882,0.00047248247419659668,0.23436670968835571,0.0020989737448272043,5.1155510125548034,short,255,5271
on-line,7,20,27,3.8607163835015045e-06,3.6626548387333073e-05,0.68575216242631676,0.050688944338539876,3.0458643829318803,short,643,4884
on-the-job,18,12,30,9.9275564147181536e-06,2.1975929032399844e-05,0.22842861617403898,0.044643441031045637,1.0811144644464188,short,1676,3854
one-time,46,0,46,2.537042194872417e-05,0,-0.33119634078096993,0.032609279543363956,-1.8340658647799333,official,4230,1298
ongoing,47,9,56,2.5921952860652958e-05,1.6481946774299883e-05,-0.098386975003881716,0.025093937142766171,-0.62108809545574639,official,2918,2608
